name,value,year,lastValue,rank
Ciudad de Mexico,737,2008.8,734,7
Ciudad de Mexico,734,2008.7,731,7
Ciudad de Mexico,731,2008.6,728,7
Ciudad de Mexico,728,2008.5,725,7
Ciudad de Mexico,725,2008.4,722,7
Ciudad de Mexico,722,2008.3,719,7
Ciudad de Mexico,719,2008.2,716,7
Ciudad de Mexico,716,2008.1,713,7
Ciudad de Mexico,713,2008,713,7
Ciudad de Mexico,713,2007.9,714,5
Ciudad de Mexico,714,2007.8,715,5
Ciudad de Mexico,715,2007.7,716,5
Ciudad de Mexico,716,2007.6,717,5
Ciudad de Mexico,717,2007.5,718,5
Ciudad de Mexico,718,2007.4,717,5
Ciudad de Mexico,717,2007.3,716,5
Ciudad de Mexico,716,2007.2,715,5
Ciudad de Mexico,715,2007.1,714,5
Ciudad de Mexico,714,2007,712,5
Ciudad de Mexico,712,2006.9,705,5
Ciudad de Mexico,705,2006.8,698,5
Ciudad de Mexico,698,2006.7,691,5
Ciudad de Mexico,691,2006.6,684,5
Ciudad de Mexico,684,2006.5,677,5
Ciudad de Mexico,677,2006.4,670,5
Ciudad de Mexico,670,2006.3,663,5
Ciudad de Mexico,663,2006.2,656,5
Ciudad de Mexico,656,2006.1,649,5
Ciudad de Mexico,649,2006,653,5
Ciudad de Mexico,653,2005.9,658,4
Ciudad de Mexico,658,2005.8,663,4
Ciudad de Mexico,663,2005.7,668,4
Ciudad de Mexico,668,2005.6,673,4
Ciudad de Mexico,673,2005.5,678,4
Ciudad de Mexico,678,2005.4,683,4
Ciudad de Mexico,683,2005.3,688,4
Ciudad de Mexico,688,2005.2,693,4
Ciudad de Mexico,693,2005.1,698,4
Ciudad de Mexico,698,2005,701,4
Ciudad de Mexico,701,2004.9,702,4
Ciudad de Mexico,702,2004.8,703,4
Ciudad de Mexico,703,2004.7,704,4
Ciudad de Mexico,704,2004.6,705,4
Ciudad de Mexico,705,2004.5,706,4
Ciudad de Mexico,706,2004.4,707,4
Ciudad de Mexico,707,2004.3,708,4
Ciudad de Mexico,708,2004.2,709,4
Ciudad de Mexico,709,2004.1,710,4
Ciudad de Mexico,710,2004,710,4
Jalisco,2026,2019,2024,5
Jalisco,2024,2018.9,2017,5
Jalisco,2017,2018.8,2010,5
Jalisco,2010,2018.7,2003,5
Jalisco,2003,2018.6,1996,5
Jalisco,1996,2018.5,1989,5
Jalisco,1989,2018.4,1982,5
Jalisco,1982,2018.3,1975,5
Jalisco,1975,2018.2,1968,5
Jalisco,1968,2018.1,1961,5
Jalisco,1961,2018,1909,5
Jalisco,1909,2017.9,1846,6
Jalisco,1846,2017.8,1783,6
Jalisco,1783,2017.7,1720,6
Jalisco,1720,2017.6,1657,6
Jalisco,1657,2017.5,1594,6
Jalisco,1594,2017.4,1531,6
Jalisco,1531,2017.3,1468,6
Jalisco,1468,2017.2,1405,6
Jalisco,1405,2017.1,1342,6
Jalisco,1342,2017,1339,6
Jalisco,1339,2016.9,1313,7
Jalisco,1313,2016.8,1287,7
Jalisco,1287,2016.7,1261,7
Jalisco,1261,2016.6,1235,7
Jalisco,1235,2016.5,1209,7
Jalisco,1209,2016.4,1183,7
Jalisco,1183,2016.3,1157,7
Jalisco,1157,2016.2,1131,7
Jalisco,1131,2016.1,1105,7
Jalisco,1105,2016,1101,7
Jalisco,1101,2015.9,1085,3
Jalisco,1085,2015.8,1069,3
Jalisco,1069,2015.7,1053,3
Jalisco,1053,2015.6,1037,3
Jalisco,1037,2015.5,1021,3
Jalisco,1021,2015.4,1005,3
Jalisco,1005,2015.3,989,3
Jalisco,989,2015.2,973,3
Jalisco,973,2015.1,957,3
Jalisco,957,2015,952,3
Jalisco,952,2014.9,947,4
Jalisco,947,2014.8,942,4
Jalisco,942,2014.7,937,4
Jalisco,937,2014.6,932,4
Jalisco,932,2014.5,927,4
Jalisco,927,2014.4,922,4
Jalisco,922,2014.3,917,4
Jalisco,917,2014.2,912,4
Jalisco,912,2014.1,907,4
Jalisco,907,2014,928,4
Jalisco,928,2013.9,947,4
Jalisco,947,2013.8,966,4
Jalisco,966,2013.7,985,4
Jalisco,985,2013.6,1004,4
Jalisco,1004,2013.5,1023,4
Jalisco,1023,2013.4,1042,4
Jalisco,1042,2013.3,1061,4
Jalisco,1061,2013.2,1080,4
Jalisco,1080,2013.1,1099,4
Jalisco,1099,2013,1103,4
Jalisco,1103,2012.9,1112,6
Jalisco,1112,2012.8,1121,6
Jalisco,1121,2012.7,1130,6
Jalisco,1130,2012.6,1139,6
Jalisco,1139,2012.5,1148,6
Jalisco,1148,2012.4,1157,6
Jalisco,1157,2012.3,1166,6
Jalisco,1166,2012.2,1175,6
Jalisco,1175,2012.1,1184,6
Jalisco,1184,2012,1186,6
Jalisco,1186,2011.9,1190,6
Jalisco,1190,2011.8,1194,6
Jalisco,1194,2011.7,1198,6
Jalisco,1198,2011.6,1202,6
Jalisco,1202,2011.5,1206,6
Jalisco,1206,2011.4,1210,6
Jalisco,1210,2011.3,1214,6
Jalisco,1214,2011.2,1218,6
Jalisco,1218,2011.1,1222,6
Jalisco,1222,2011,1194,6
Jalisco,1194,2010.9,1160,6
Jalisco,1160,2010.8,1126,6
Jalisco,1126,2010.7,1092,6
Jalisco,1092,2010.6,1058,6
Jalisco,1058,2010.5,1024,6
Jalisco,1024,2010.4,990,6
Jalisco,990,2010.3,956,6
Jalisco,956,2010.2,922,6
Jalisco,922,2010.1,888,6
Jalisco,888,2010,885,6
Jalisco,885,2009.9,850,10
Jalisco,850,2009.8,815,10
Jalisco,815,2009.7,780,10
Jalisco,780,2009.6,745,10
Jalisco,745,2009.5,710,10
Jalisco,710,2009.4,675,10
Jalisco,675,2009.3,640,10
Jalisco,640,2009.2,605,10
Jalisco,605,2009.1,570,10
Jalisco,570,2009,570,10
Jalisco,570,2008.9,558,10
Jalisco,558,2008.8,546,10
Jalisco,546,2008.7,534,10
Jalisco,534,2008.6,522,10
Jalisco,522,2008.5,510,10
Jalisco,510,2008.4,498,10
Jalisco,498,2008.3,486,10
Jalisco,486,2008.2,474,10
Jalisco,474,2008.1,462,10
Jalisco,462,2008,461,10
Jalisco,461,2007.9,453,11
Jalisco,453,2007.8,445,11
Jalisco,445,2007.7,437,11
Jalisco,437,2007.6,429,11
Jalisco,429,2007.5,421,11
Jalisco,421,2007.4,413,11
Jalisco,413,2007.3,405,11
Jalisco,405,2007.2,397,11
Jalisco,397,2007.1,389,11
Jalisco,389,2007,389,11
Jalisco,389,2006.9,393,10
Jalisco,393,2006.8,397,10
Jalisco,397,2006.7,401,10
Jalisco,401,2006.6,405,10
Jalisco,405,2006.5,409,10
Jalisco,409,2006.4,413,10
Jalisco,413,2006.3,417,10
Jalisco,417,2006.2,421,10
Jalisco,421,2006.1,425,10
Jalisco,425,2006,420,10
Jalisco,420,2005.9,416,11
Jalisco,416,2005.8,412,11
Jalisco,412,2005.7,408,11
Jalisco,408,2005.6,404,11
Jalisco,404,2005.5,400,11
Jalisco,400,2005.4,396,11
Jalisco,396,2005.3,392,11
Jalisco,392,2005.2,388,11
Jalisco,388,2005.1,384,11
Jalisco,384,2005,379,11
Jalisco,379,2004.9,378,12
Jalisco,378,2004.8,377,12
Jalisco,377,2004.7,376,12
Jalisco,376,2004.6,375,12
Jalisco,375,2004.5,374,12
Jalisco,374,2004.4,373,12
Jalisco,373,2004.3,372,12
Jalisco,372,2004.2,371,12
Jalisco,371,2004.1,370,12
Jalisco,370,2004,370,12
Michoacan,1653,2019,1653,6
Michoacan,1653,2018.9,1618,9
Michoacan,1618,2018.8,1583,9
Michoacan,1583,2018.7,1548,9
Michoacan,1548,2018.6,1513,9
Michoacan,1513,2018.5,1478,9
Michoacan,1478,2018.4,1443,9
Michoacan,1443,2018.3,1408,9
Michoacan,1408,2018.2,1373,9
Michoacan,1373,2018.1,1338,9
Michoacan,1338,2018,1330,9
Michoacan,1330,2017.9,1321,8
Michoacan,1321,2017.8,1312,8
Michoacan,1312,2017.7,1303,8
Michoacan,1303,2017.6,1294,8
Michoacan,1294,2017.5,1285,8
Michoacan,1285,2017.4,1276,8
Michoacan,1276,2017.3,1267,8
Michoacan,1267,2017.2,1258,8
Michoacan,1258,2017.1,1249,8
Michoacan,1249,2017,1254,8
Michoacan,1254,2016.9,1255,3
Michoacan,1255,2016.8,1256,3
Michoacan,1256,2016.7,1257,3
Michoacan,1257,2016.6,1258,3
Michoacan,1258,2016.5,1259,3
Michoacan,1259,2016.4,1260,3
Michoacan,1260,2016.3,1261,3
Michoacan,1261,2016.2,1262,3
Michoacan,1262,2016.1,1263,3
Michoacan,1263,2016,1261,3
Michoacan,1261,2015.9,1206,9
Michoacan,1206,2015.8,1151,9
Michoacan,1151,2015.7,1096,9
Michoacan,1096,2015.6,1041,9
Michoacan,1041,2015.5,986,9
Michoacan,986,2015.4,931,9
Michoacan,931,2015.3,876,9
Michoacan,876,2015.2,821,9
Michoacan,821,2015.1,766,9
Michoacan,766,2015,770,9
Michoacan,770,2014.9,785,5
Michoacan,785,2014.8,800,5
Michoacan,800,2014.7,815,5
Michoacan,815,2014.6,830,5
Michoacan,830,2014.5,845,5
Michoacan,845,2014.4,860,5
Michoacan,860,2014.3,875,5
Michoacan,875,2014.2,890,5
Michoacan,890,2014.1,905,5
Michoacan,905,2014,905,5
Michoacan,905,2013.9,904,6
Michoacan,904,2013.8,904,6
Michoacan,904,2013.7,904,6
Michoacan,904,2013.6,903,6
Michoacan,903,2013.5,903,6
Michoacan,903,2013.4,903,6
Michoacan,903,2013.3,902,6
Michoacan,902,2013.2,902,6
Michoacan,902,2013.1,902,6
Michoacan,902,2013,899,6
Michoacan,899,2012.9,883,13
Michoacan,883,2012.8,867,13
Michoacan,867,2012.7,851,13
Michoacan,851,2012.6,835,13
Michoacan,835,2012.5,819,13
Michoacan,819,2012.4,803,13
Michoacan,803,2012.3,787,13
Michoacan,787,2012.2,771,13
Michoacan,771,2012.1,755,13
Michoacan,755,2012,656,13
Michoacan,656,2011.9,669,10
Michoacan,669,2011.8,682,10
Michoacan,682,2011.7,695,10
Michoacan,695,2011.6,708,10
Michoacan,708,2011.5,721,10
Michoacan,721,2011.4,734,10
Michoacan,734,2011.3,747,10
Michoacan,747,2011.2,760,10
Michoacan,760,2011.1,773,10
Michoacan,773,2011,769,10
Michoacan,769,2010.9,757,12
Michoacan,757,2010.8,745,12
Michoacan,745,2010.7,733,12
Michoacan,733,2010.6,721,12
Michoacan,721,2010.5,709,12
Michoacan,709,2010.4,697,12
Michoacan,697,2010.3,685,12
Michoacan,685,2010.2,673,12
Michoacan,673,2010.1,661,12
Michoacan,661,2010,665,12
Michoacan,665,2009.9,672,9
Michoacan,672,2009.8,679,9
Michoacan,679,2009.7,686,9
Michoacan,686,2009.6,693,9
Michoacan,693,2009.5,700,9
Michoacan,700,2009.4,707,9
Michoacan,707,2009.3,714,9
Michoacan,714,2009.2,721,9
Michoacan,721,2009.1,728,9
Michoacan,728,2009,727,9
Michoacan,727,2008.9,709,8
Michoacan,709,2008.8,691,8
Michoacan,691,2008.7,673,8
Michoacan,673,2008.6,655,8
Michoacan,655,2008.5,637,8
Michoacan,637,2008.4,619,8
Michoacan,619,2008.3,601,8
Michoacan,601,2008.2,583,8
Michoacan,583,2008.1,565,8
Michoacan,565,2008,563,8
Michoacan,563,2007.9,559,7
Michoacan,559,2007.8,555,7
Michoacan,555,2007.7,551,7
Michoacan,551,2007.6,547,7
Michoacan,547,2007.5,543,7
Michoacan,543,2007.4,539,7
Michoacan,539,2007.3,535,7
Michoacan,535,2007.2,531,7
Michoacan,531,2007.1,527,7
Michoacan,527,2007,526,7
Michoacan,526,2006.9,541,4
Michoacan,541,2006.8,556,4
Michoacan,556,2006.7,571,4
Michoacan,571,2006.6,586,4
Michoacan,586,2006.5,601,4
Michoacan,601,2006.4,616,4
Michoacan,616,2006.3,631,4
Michoacan,631,2006.2,646,4
Michoacan,646,2006.1,661,4
Michoacan,661,2006,661,4
Michoacan,661,2005.9,635,9
Michoacan,635,2005.8,609,9
Michoacan,609,2005.7,583,9
Michoacan,583,2005.6,557,9
Michoacan,557,2005.5,531,9
Michoacan,531,2005.4,505,9
Michoacan,505,2005.3,479,9
Michoacan,479,2005.2,453,9
Michoacan,453,2005.1,427,9
Michoacan,427,2005,428,9
Michoacan,428,2004.9,430,10
Michoacan,430,2004.8,432,10
Michoacan,432,2004.7,434,10
Michoacan,434,2004.6,436,10
Michoacan,436,2004.5,438,10
Michoacan,438,2004.4,440,10
Michoacan,440,2004.3,442,10
Michoacan,442,2004.2,444,10
Michoacan,444,2004.1,446,10
Michoacan,446,2004,446,10
Puebla,1108,2019,1108,10
Puebla,1108,2018.9,1108,10
Puebla,1108,2018.8,1107,10
Puebla,1107,2018.7,1107,10
Puebla,1107,2018.6,1107,10
Puebla,1107,2018.5,1106,10
Puebla,1106,2018.4,1106,10
Puebla,1106,2018.3,1105,10
Puebla,1105,2018.2,1105,10
Puebla,1105,2018.1,1105,10
Puebla,1105,2018,1101,10
Puebla,1101,2017.9,1078,11
Puebla,1078,2017.8,1055,11
Puebla,1055,2017.7,1032,11
Puebla,1032,2017.6,1009,11
Puebla,1009,2017.5,986,11
Puebla,986,2017.4,963,11
Puebla,963,2017.3,940,11
Puebla,940,2017.2,917,11
Puebla,917,2017.1,894,11
Puebla,894,2017,887,11
Puebla,887,2016.9,853,16
Puebla,853,2016.8,819,16
Puebla,819,2016.7,785,16
Puebla,785,2016.6,751,16
Puebla,751,2016.5,717,16
Puebla,717,2016.4,683,16
Puebla,683,2016.3,649,16
Puebla,649,2016.2,615,16
Puebla,615,2016.1,581,16
Puebla,581,2016,574,16
Puebla,574,2015.9,565,14
Puebla,565,2015.8,556,14
Puebla,556,2015.7,547,14
Puebla,547,2015.6,538,14
Puebla,538,2015.5,529,14
Puebla,529,2015.4,520,14
Puebla,520,2015.3,511,14
Puebla,511,2015.2,502,14
Puebla,502,2015.1,493,14
Puebla,493,2015,491,14
Puebla,491,2014.9,474,18
Puebla,474,2014.8,457,18
Puebla,457,2014.7,440,18
Puebla,440,2014.6,423,18
Puebla,423,2014.5,406,18
Puebla,406,2014.4,389,18
Puebla,389,2014.3,372,18
Puebla,372,2014.2,355,18
Puebla,355,2014.1,338,18
Puebla,338,2014,346,18
Puebla,346,2013.9,353,19
Puebla,353,2013.8,360,19
Puebla,360,2013.7,367,19
Puebla,367,2013.6,374,19
Puebla,374,2013.5,381,19
Puebla,381,2013.4,388,19
Puebla,388,2013.3,395,19
Puebla,395,2013.2,402,19
Puebla,402,2013.1,409,19
Puebla,409,2013,407,19
Puebla,407,2012.9,426,16
Puebla,426,2012.8,445,16
Puebla,445,2012.7,464,16
Puebla,464,2012.6,483,16
Puebla,483,2012.5,502,16
Puebla,502,2012.4,521,16
Puebla,521,2012.3,540,16
Puebla,540,2012.2,559,16
Puebla,559,2012.1,578,16
Puebla,578,2012,583,16
Puebla,583,2011.9,587,15
Puebla,587,2011.8,591,15
Puebla,591,2011.7,595,15
Puebla,595,2011.6,599,15
Puebla,599,2011.5,603,15
Puebla,603,2011.4,607,15
Puebla,607,2011.3,611,15
Puebla,611,2011.2,615,15
Puebla,615,2011.1,619,15
Puebla,619,2011,613,15
Puebla,613,2010.9,591,19
Puebla,591,2010.8,569,19
Puebla,569,2010.7,547,19
Puebla,547,2010.6,525,19
Puebla,525,2010.5,503,19
Puebla,503,2010.4,481,19
Puebla,481,2010.3,459,19
Puebla,459,2010.2,437,19
Puebla,437,2010.1,415,19
Puebla,415,2010,415,19
Puebla,415,2009.9,415,14
Puebla,415,2009.8,415,14
Puebla,415,2009.7,415,14
Puebla,415,2009.6,414,14
Puebla,414,2009.5,414,14
Puebla,414,2009.4,414,14
Puebla,414,2009.3,414,14
Puebla,414,2009.2,414,14
Puebla,414,2009.1,414,14
Puebla,414,2009,416,14
Puebla,416,2008.9,418,12
Puebla,418,2008.8,420,12
Puebla,420,2008.7,421,12
Puebla,421,2008.6,423,12
Puebla,423,2008.5,425,12
Puebla,425,2008.4,426,12
Puebla,426,2008.3,427,12
Puebla,427,2008.2,428,12
Puebla,428,2008.1,429,12
Puebla,429,2008,429,12
Puebla,429,2007.9,427,10
Puebla,427,2007.8,425,10
Puebla,425,2007.7,421,10
Puebla,421,2007.6,418,10
Puebla,418,2007.5,413,10
Puebla,413,2007.4,410,10
Puebla,410,2007.3,407,10
Puebla,407,2007.2,404,10
Puebla,404,2007.1,401,10
Puebla,401,2007,402,10
Puebla,402,2006.9,403,11
Puebla,403,2006.8,404,11
Puebla,404,2006.7,405,11
Puebla,405,2006.6,406,11
Puebla,406,2006.5,408,11
Puebla,408,2006.4,410,11
Puebla,410,2006.3,411,11
Puebla,411,2006.2,413,11
Puebla,413,2006.1,415,11
Puebla,415,2006,413,11
Puebla,413,2005.9,405,14
Puebla,405,2005.8,397,14
Puebla,397,2005.7,389,14
Puebla,389,2005.6,381,14
Puebla,381,2005.5,373,14
Puebla,373,2005.4,365,14
Puebla,365,2005.3,357,14
Puebla,357,2005.2,349,14
Puebla,349,2005.1,341,14
Puebla,341,2005,342,14
Puebla,342,2004.9,356,8
Puebla,356,2004.8,370,8
Puebla,370,2004.7,384,8
Puebla,384,2004.6,398,8
Puebla,398,2004.5,412,8
Puebla,412,2004.4,426,8
Puebla,426,2004.3,440,8
Puebla,440,2004.2,454,8
Puebla,454,2004.1,468,8
Puebla,468,2004,468,8
Sinaloa,822,2019,819,15
Sinaloa,819,2018.9,835,12
Sinaloa,835,2018.8,851,12
Sinaloa,851,2018.7,867,12
Sinaloa,867,2018.6,883,12
Sinaloa,883,2018.5,899,12
Sinaloa,899,2018.4,915,12
Sinaloa,915,2018.3,931,12
Sinaloa,931,2018.2,947,12
Sinaloa,947,2018.1,963,12
Sinaloa,963,2018,962,12
Sinaloa,962,2017.9,994,7
Sinaloa,994,2017.8,1026,7
Sinaloa,1026,2017.7,1058,7
Sinaloa,1058,2017.6,1090,7
Sinaloa,1090,2017.5,1122,7
Sinaloa,1122,2017.4,1154,7
Sinaloa,1154,2017.3,1186,7
Sinaloa,1186,2017.2,1218,7
Sinaloa,1218,2017.1,1250,7
Sinaloa,1250,2017,1246,7
Sinaloa,1246,2016.9,1210,9
Sinaloa,1210,2016.8,1174,9
Sinaloa,1174,2016.7,1138,9
Sinaloa,1138,2016.6,1102,9
Sinaloa,1102,2016.5,1066,9
Sinaloa,1066,2016.4,1030,9
Sinaloa,1030,2016.3,994,9
Sinaloa,994,2016.2,958,9
Sinaloa,958,2016.1,922,9
Sinaloa,922,2016,922,9
Sinaloa,922,2015.9,913,6
Sinaloa,913,2015.8,904,6
Sinaloa,904,2015.7,895,6
Sinaloa,895,2015.6,886,6
Sinaloa,886,2015.5,877,6
Sinaloa,877,2015.4,868,6
Sinaloa,868,2015.3,859,6
Sinaloa,859,2015.2,850,6
Sinaloa,850,2015.1,841,6
Sinaloa,841,2015,842,6
Sinaloa,842,2014.9,842,6
Sinaloa,842,2014.8,843,6
Sinaloa,843,2014.7,843,6
Sinaloa,843,2014.6,844,6
Sinaloa,844,2014.5,844,6
Sinaloa,844,2014.4,845,6
Sinaloa,845,2014.3,845,6
Sinaloa,845,2014.2,846,6
Sinaloa,846,2014.1,846,6
Sinaloa,846,2014,846,6
Sinaloa,846,2013.9,861,5
Sinaloa,861,2013.8,876,5
Sinaloa,876,2013.7,891,5
Sinaloa,891,2013.6,906,5
Sinaloa,906,2013.5,921,5
Sinaloa,921,2013.4,936,5
Sinaloa,936,2013.3,951,5
Sinaloa,951,2013.2,966,5
Sinaloa,966,2013.1,981,5
Sinaloa,981,2013,984,5
Sinaloa,984,2012.9,1007,5
Sinaloa,1007,2012.8,1030,5
Sinaloa,1030,2012.7,1053,5
Sinaloa,1053,2012.6,1076,5
Sinaloa,1076,2012.5,1099,5
Sinaloa,1099,2012.4,1122,5
Sinaloa,1122,2012.3,1145,5
Sinaloa,1145,2012.2,1168,5
Sinaloa,1168,2012.1,1191,5
Sinaloa,1191,2012,1190,5
Sinaloa,1190,2011.9,1220,5
Sinaloa,1220,2011.8,1250,5
Sinaloa,1250,2011.7,1280,5
Sinaloa,1280,2011.6,1310,5
Sinaloa,1310,2011.5,1340,5
Sinaloa,1340,2011.4,1370,5
Sinaloa,1370,2011.3,1400,5
Sinaloa,1400,2011.2,1430,5
Sinaloa,1430,2011.1,1460,5
Sinaloa,1460,2011,1462,5
Sinaloa,1462,2010.9,1490,2
Sinaloa,1490,2010.8,1518,2
Sinaloa,1518,2010.7,1546,2
Sinaloa,1546,2010.6,1574,2
Sinaloa,1574,2010.5,1602,2
Sinaloa,1602,2010.4,1630,2
Sinaloa,1630,2010.3,1658,2
Sinaloa,1658,2010.2,1686,2
Sinaloa,1686,2010.1,1714,2
Sinaloa,1714,2010,1710,2
Sinaloa,1710,2009.9,1659,4
Sinaloa,1659,2009.8,1608,4
Sinaloa,1608,2009.7,1557,4
Sinaloa,1557,2009.6,1506,4
Sinaloa,1506,2009.5,1455,4
Sinaloa,1455,2009.4,1404,4
Sinaloa,1404,2009.3,1353,4
Sinaloa,1353,2009.2,1302,4
Sinaloa,1302,2009.1,1251,4
Sinaloa,1251,2009,1246,4
Sinaloa,1246,2008.9,1236,3
Sinaloa,1236,2008.8,1226,3
Sinaloa,1226,2008.7,1216,3
Sinaloa,1216,2008.6,1206,3
Sinaloa,1206,2008.5,1196,3
Sinaloa,1196,2008.4,1186,3
Sinaloa,1186,2008.3,1176,3
Sinaloa,1176,2008.2,1166,3
Sinaloa,1166,2008.1,1156,3
Sinaloa,1156,2008,1155,3
Sinaloa,1155,2007.9,1109,4
Sinaloa,1109,2007.8,1063,4
Sinaloa,1063,2007.7,1017,4
Sinaloa,1017,2007.6,971,4
Sinaloa,971,2007.5,925,4
Sinaloa,925,2007.4,879,4
Sinaloa,879,2007.3,833,4
Sinaloa,833,2007.2,787,4
Sinaloa,787,2007.1,741,4
Sinaloa,741,2007,737,4
Sinaloa,737,2006.9,722,6
Sinaloa,722,2006.8,707,6
Sinaloa,707,2006.7,692,6
Sinaloa,692,2006.6,677,6
Sinaloa,677,2006.5,662,6
Sinaloa,662,2006.4,647,6
Sinaloa,647,2006.3,632,6
Sinaloa,632,2006.2,617,6
Sinaloa,617,2006.1,602,6
Sinaloa,602,2006,602,6
Sinaloa,602,2005.9,603,5
Sinaloa,603,2005.8,604,5
Sinaloa,604,2005.7,605,5
Sinaloa,605,2005.6,605,5
Sinaloa,605,2005.5,606,5
Sinaloa,606,2005.4,607,5
Sinaloa,607,2005.3,608,5
Sinaloa,608,2005.2,608,5
Sinaloa,608,2005.1,609,5
Sinaloa,609,2005,605,5
Sinaloa,605,2004.9,595,6
Sinaloa,595,2004.8,585,6
Sinaloa,585,2004.7,575,6
Sinaloa,575,2004.6,565,6
Sinaloa,565,2004.5,555,6
Sinaloa,555,2004.4,545,6
Sinaloa,545,2004.3,535,6
Sinaloa,535,2004.2,525,6
Sinaloa,525,2004.1,515,6
Sinaloa,515,2004,515,6
Baja California,2604,2019,2608,2
Baja California,2608,2018.9,2629,1
Baja California,2629,2018.8,2650,1
Baja California,2650,2018.7,2671,1
Baja California,2671,2018.6,2692,1
Baja California,2692,2018.5,2713,1
Baja California,2713,2018.4,2734,1
Baja California,2734,2018.3,2755,1
Baja California,2755,2018.2,2776,1
Baja California,2776,2018.1,2797,1
Baja California,2797,2018,2795,1
Baja California,2795,2017.9,2716,2
Baja California,2716,2017.8,2637,2
Baja California,2637,2017.7,2558,2
Baja California,2558,2017.6,2479,2
Baja California,2479,2017.5,2400,2
Baja California,2400,2017.4,2321,2
Baja California,2321,2017.3,2242,2
Baja California,2242,2017.2,2163,2
Baja California,2163,2017.1,2084,2
Baja California,2084,2017,2077,2
Baja California,2077,2016.9,1976,6
Baja California,1976,2016.8,1875,6
Baja California,1875,2016.7,1774,6
Baja California,1774,2016.6,1673,6
Baja California,1673,2016.5,1572,6
Baja California,1572,2016.4,1471,6
Baja California,1471,2016.3,1370,6
Baja California,1370,2016.2,1269,6
Baja California,1269,2016.1,1168,6
Baja California,1168,2016,1163,6
Baja California,1163,2015.9,1125,7
Baja California,1125,2015.8,1087,7
Baja California,1087,2015.7,1049,7
Baja California,1049,2015.6,1011,7
Baja California,1011,2015.5,973,7
Baja California,973,2015.4,935,7
Baja California,935,2015.3,897,7
Baja California,897,2015.2,859,7
Baja California,859,2015.1,821,7
Baja California,821,2015,822,7
Baja California,822,2014.9,810,8
Baja California,810,2014.8,798,8
Baja California,798,2014.7,786,8
Baja California,786,2014.6,774,8
Baja California,774,2014.5,762,8
Baja California,762,2014.4,750,8
Baja California,750,2014.3,738,8
Baja California,738,2014.2,726,8
Baja California,726,2014.1,714,8
Baja California,714,2014,721,8
Baja California,721,2013.9,727,8
Baja California,727,2013.8,733,8
Baja California,733,2013.7,739,8
Baja California,739,2013.6,745,8
Baja California,745,2013.5,751,8
Baja California,751,2013.4,757,8
Baja California,757,2013.3,763,8
Baja California,763,2013.2,769,8
Baja California,769,2013.1,775,8
Baja California,775,2013,770,8
Baja California,770,2012.9,750,15
Baja California,750,2012.8,730,15
Baja California,730,2012.7,710,15
Baja California,710,2012.6,690,15
Baja California,690,2012.5,670,15
Baja California,670,2012.4,650,15
Baja California,650,2012.3,630,15
Baja California,630,2012.2,610,15
Baja California,610,2012.1,590,15
Baja California,590,2012,592,15
Baja California,592,2011.9,601,12
Baja California,601,2011.8,610,12
Baja California,610,2011.7,619,12
Baja California,619,2011.6,628,12
Baja California,628,2011.5,637,12
Baja California,637,2011.4,646,12
Baja California,646,2011.3,655,12
Baja California,655,2011.2,664,12
Baja California,664,2011.1,673,12
Baja California,673,2011,677,12
Baja California,677,2010.9,700,7
Baja California,700,2010.8,723,7
Baja California,723,2010.7,746,7
Baja California,746,2010.6,769,7
Baja California,769,2010.5,792,7
Baja California,792,2010.4,815,7
Baja California,815,2010.3,838,7
Baja California,838,2010.2,861,7
Baja California,861,2010.1,884,7
Baja California,884,2010,876,7
Baja California,876,2009.9,862,7
Baja California,862,2009.8,848,7
Baja California,848,2009.7,834,7
Baja California,834,2009.6,820,7
Baja California,820,2009.5,806,7
Baja California,806,2009.4,792,7
Baja California,792,2009.3,778,7
Baja California,778,2009.2,764,7
Baja California,764,2009.1,750,7
Baja California,750,2009,754,7
Baja California,754,2008.9,765,5
Baja California,765,2008.8,776,5
Baja California,776,2008.7,787,5
Baja California,787,2008.6,798,5
Baja California,798,2008.5,809,5
Baja California,809,2008.4,820,5
Baja California,820,2008.3,831,5
Baja California,831,2008.2,842,5
Baja California,842,2008.1,853,5
Baja California,853,2008,853,5
Baja California,853,2007.9,815,8
Baja California,815,2007.8,777,8
Baja California,777,2007.7,739,8
Baja California,739,2007.6,701,8
Baja California,701,2007.5,663,8
Baja California,663,2007.4,625,8
Baja California,625,2007.3,587,8
Baja California,587,2007.2,549,8
Baja California,549,2007.1,511,8
Baja California,511,2007,510,8
Baja California,510,2006.9,507,8
Baja California,507,2006.8,504,8
Baja California,504,2006.7,501,8
Baja California,501,2006.6,498,8
Baja California,498,2006.5,495,8
Baja California,495,2006.4,492,8
Baja California,492,2006.3,489,8
Baja California,489,2006.2,486,8
Baja California,486,2006.1,483,8
Baja California,483,2006,485,8
Baja California,485,2005.9,491,7
Baja California,491,2005.8,497,7
Baja California,497,2005.7,503,7
Baja California,503,2005.6,509,7
Baja California,509,2005.5,515,7
Baja California,515,2005.4,521,7
Baja California,521,2005.3,527,7
Baja California,527,2005.2,533,7
Baja California,533,2005.1,539,7
Baja California,539,2005,533,7
Baja California,533,2004.9,526,7
Baja California,526,2004.8,519,7
Baja California,519,2004.7,512,7
Baja California,512,2004.6,505,7
Baja California,505,2004.5,498,7
Baja California,498,2004.4,491,7
